,,,,,,,
Year,Source,Product Name,Country Name,Volume (kg),Value (USD),Calculated Duty (USD),Edible code
2021,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"79,410","1,231,644",0,E
2021,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"43,982","657,372",0,E
2022,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"10,690","273,898",0,E
2022,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"66,064","1,213,735",0,E
2022,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,"182,556","3,150,503",0,E
2023,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"3,441","86,492",0,E
2023,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,ICELAND,"2,392","44,614",0,E
2023,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,NORWAY,"73,535","913,437",0,E
2023,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"20,140","412,773",0,E
2023,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"86,541","1,261,213",0,E
2023,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"9,893","179,920",0,E
2020,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"3,218","40,208",0,E
2022,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"16,503","278,368",0,E
2022,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,764,"6,992",0,E
2022,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"30,319","319,968",0,E
2023,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"2,116","50,398",0,E
2022,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"7,705","113,122",0,E
2022,IMP,GROUNDFISH HADDOCK FILLET FROZEN,NORWAY,"124,638","514,694",0,E
2022,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,"2,644","38,004",0,E
2022,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,272,"5,400",0,E
2023,IMP,GROUNDFISH COD NSPF MEAT FRESH,ICELAND,"3,294","30,086",0,E
2023,IMP,GROUNDFISH COD NSPF FILLET SALTED MOISTURE > 50%,ICELAND,"2,000","10,958",0,E
2023,IMP,GROUNDFISH HADDOCK FILLET FROZEN,ICELAND,"18,432","169,365",0,E
2022,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"19,350","391,249",0,E
2021,IMP,GROUNDFISH COD NSPF SALTED MOISTURE CONTENT NOT > 43%,ICELAND,"19,276","158,223",0,E
